,State Abbv,Year,F00020,F09787,F14642,F13214,F13220,F11984,F11396,F13191,F06795,F04820,F04821,F04904,F04905,F04906,F04907,F12016,F12017,F04916,F04917,F04918,F04919,F12034,F12035,F10498,F11318,F11319,F13176,F10505,F08921,F08922,F08923,F08924,F14045,F09545,F09566,F09567,F09568,F09571,F15297,F13906,F13907,F13908,F13909,F13910,F13911,F13914,F13915,F13920,F13921,F15549,F12558,F09781,F13226,F13321,F15474,F14482,F14587,F14206,F06712,F06713,F06714,F06715,F06716,F06717,F06718,F06719,F06720,F06721,F06722,F06723,F06724,F06725,F06726,F06727,F11640,F11641,F11642,F11643,F13483,N_BLACK,N_ASIAN,N_HISP,F13874,F09721,HPSA_WHOLE,HPSA_PART,RURAL,METRO,NONMETRO,OP_VISITS,CANCER_DEATHS,SHIP_COUNT,DOSAGE_UNIT,OP_PC,IP_PC,PCT_MEN,PCT_WHITE,PCT_BLACK,PCT_ASIAN,PCT_OTHER,PCT_HISP,PCT_MEDICARE,ARF_CDR,POP_DENSITY,PCT_DUALS,PCT_25T34,PCT_35T44,PCT_45T54,PCT_55T64,PCT_65T74,PCT_75T84,PCT_85PLUS,PCT_VETS,NP_PC,MD_LT35_PC,MD_35T44_PC,MD_45T54_PC,MD_55T64_PC,MD_65T74_PC,MD_75PLUS_PC,SPEC_LT35_PC,SPEC_35T44_PC,SPEC_45T54_PC,SPEC_55T64_PC,SPEC_65T74_PC,SPEC_75PLUS_PC,DENTISTS_LT35_PC,DENTISTS_35T44_PC,DENTISTS_45T54_PC,DENTISTS_55T64_PC,DENTISTS_65PLUS_PC,MD_PC,SPEC_PC,PCT_25T44,PCT_45T64,PCT_65PLUS,EXP_EARLY,CANCER_CDR,NP_RX,PDMP_REQ_CHECK,State
355,RI,2010,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Rhode Island
356,RI,2011,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15643809712153062,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0381312948051995,0.5694806103378418,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Rhode Island
357,RI,2012,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07069970772158438,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.5082420568949796,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Rhode Island
358,RI,2013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06092716949369324,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07585987978958765,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,Rhode Island
359,RI,2014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03988881271363036,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.17503398899349018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.505244324273028,0.0,0.07334009777838997,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,Rhode Island
360,SC,2006,0.0,0.0888761577389626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015079217648068511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1745463981005972,-0.0,-0.1477846290685681,-0.0,-0.0,-0.0,-0.0,-0.0,-0.012991231981485028,-0.0,-0.0,0.0,-0.0,-0.0,0.2188018222659979,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10501060660329839,-0.0,-0.0,-4.051059480275989e-05,-0.0,-0.0,-0.0,-0.0,0.0,8.19088482975566e-05,-0.0,0.10848212345138095,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01667027510553536,-0.012224497999232167,-0.0,0.0,-0.06957898758473355,-0.0,0.16323965077425956,-0.0,-0.0,0.0,0.6339994319676073,0.0,0.0,-0.08988404568978069,0.46129567917411,-0.0,-0.0,-0.0,-0.0,0.3063314554816242,0.13270664778419264,-0.0,0.0,-0.0,0.0,-0.01980276962324875,-0.0,-0.0,-0.0,-0.37086110210387074,-0.0,0.07609531509708407,-0.0,0.04758545126374614,0.07561644122167448,0.0,0.0,0.0,-0.0,-0.0,0.1334263432994909,-0.0,-0.0,-0.0,0.0,-0.0,-0.16167094856096137,-0.0,0.1040466371455636,0.0,-0.0,-0.0,-0.11855886824092073,-0.0,0.0,0.0,0.0,0.0,South Carolina
361,SC,2007,0.0,0.07351276625658698,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.23093032796840945,0.10258851577645581,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.12179544165004605,-0.0,-0.0,0.0,0.37267388456243655,0.0,0.09408231172648232,-0.11615376241367831,0.0,-0.2101121805329651,0.0,0.0,-0.0025221187764381194,0.08065201117800432,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0042362932438076645,-0.0,0.0,-0.0,-0.0,-0.0,0.1456420728838532,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.006184844299197561,0.0,0.0,South Carolina
362,SC,2008,0.018032732160709972,-0.0,-0.0,-0.00395792055212988,-0.027176215075247315,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.32536514463085364,-0.0,-0.0,-0.0,-0.1545368586335658,-0.0,-0.0,-0.0,-0.11666184992049422,-0.0,-0.0,-0.0,-0.0,-0.0,0.022365468673896445,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.041810107506252636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02656003186185965,-0.0,-0.0,-0.0,-0.03515396855343852,-0.0,-0.0,-0.0,-0.0932901843916608,-0.0,0.23709953501652162,-0.0,-0.0,0.0,0.6514139219332813,0.0,0.0,-0.2000862815095022,0.0,-0.29999844313154606,-0.0,0.0,-0.04379900017359999,0.12410855579510524,0.25522892715206064,-0.0,0.04636362044003927,0.0,0.018930252208702585,-0.0,-0.0,-0.0,-0.0,-0.23639035049776705,0.0,0.15621442122123377,-0.021432161133852635,0.0,0.3153676102713085,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.00632825472004418,-0.0,-0.07990198383462424,-0.0,0.001693970959804241,0.0,-0.0,0.0,-0.023951336927992336,-0.0,0.0,0.0,0.0,0.0,South Carolina
363,SC,2009,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.21164267125073166,-0.09065395971217229,-0.0,-0.0,-0.09050209392797408,-0.0,-0.0,-0.0,-0.18228443673077302,0.0,-0.0,-0.0,-0.0,-0.01720400712849004,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17389141586426746,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24133664019378184,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05402930288258051,-0.0,0.15288474745979272,-0.0,-0.0,0.0,0.6245492192481686,0.0,-0.03414884811142826,-0.2903533910890132,0.0,-0.3580037285204513,-0.0,0.0007045684200575543,-0.02248162687320496,0.3778343805186135,0.3945671479812811,-0.0,0.0,-0.0,0.1614751717259249,-0.0,-0.0,-0.0,-0.0,-0.28569307298110586,0.0,0.24825757374189392,-0.0,0.0,0.172441830289736,0.0,0.013840644272156196,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.05009114074402063,0.0,-0.02644720574371795,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,South Carolina
364,SC,2010,0.02142341512024214,0.03976074994921467,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03207663512037436,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11327860915610528,-0.14302297084379328,-0.0,-0.0,-0.0,-0.08006144376792781,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09434310046574969,0.0,-0.0,-0.0,-0.0,-0.03154481504485984,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11210574013011892,-0.0,-0.0,-0.0,-0.0,-0.0,0.04862690589632109,-0.0,-0.0,0.06074319275347641,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009532230532137398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.037997376662169326,0.0,-0.06445492844116542,-0.0,0.07259066110254722,-0.0,-0.0,0.0,0.6614482981682499,0.06404112800276515,0.0,-0.24744973239183263,0.0,-0.28345431017997375,-0.0,0.009049553464576829,-0.019717875793894148,0.3504948360684222,0.43276642739764165,-0.0,0.0,0.0,0.18906635827032803,-0.03160454484304664,-0.0,-0.0,-0.09789272923590606,-0.30050845709214696,-0.0,0.24167133261880808,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.061801281918846956,-0.023162264200401177,-0.0,0.0,0.11067785650332156,-0.06422966016762993,0.0,-0.0,-0.0911160367545168,0.0,0.0,0.0,-0.0,0.0,-0.19612069104677143,-0.0,0.0,0.0,0.0,0.0,South Carolina
365,SC,2011,0.06536691605165779,0.013810461171102717,-0.0,-0.05494874769985445,-0.07480110855353198,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.16427437974414047,-0.0,-0.0,-0.0,-0.008785904451715273,-0.2006486484943637,-0.0,-0.06427533167555015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03199119917940668,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21853672706815747,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06639485979373999,-6.721570012844483e-05,-0.01714155950083306,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.6845838519732026,0.0,0.012447497171705901,-0.27122294483978515,0.0,-0.30996757783297446,-0.0,0.016276009092149234,-0.12597385095407418,0.0,0.09324414242628663,-0.0,0.0030394273096182997,0.0,0.07321969874773525,-0.0,-0.0,-0.0,-0.0,-0.12354825435024824,-0.1249496859269886,0.09496698936166326,-0.0,0.0,0.021120818524654264,0.0,0.047174330971467775,0.0,-0.0,-0.0,0.0,0.06261484175197896,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.054831541840537755,-0.0,0.0,0.13607151496873396,0.0,0.0,South Carolina
366,SC,2012,0.0,0.0027209709781743255,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.014375612053468044,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25359419968515784,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01899882440517371,1.9737298215558345e-17,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.22734623104235038,-0.0,0.08840341364859972,-0.21441566186390063,0.0,-0.17453310670374877,-0.0,0.0,-0.0707531676688407,0.0,0.02742102960403679,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,South Carolina
367,SC,2013,0.0,0.05977747725468626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.038136509755963464,-0.0,-0.0,-0.0016403029512273317,-0.02544928008809897,-3.947459643111667e-17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.030339110477885296,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01868231042372841,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.1921227404823876,-0.0,0.07345370205859608,-0.1759690216934909,0.0,-0.02619713013800868,-0.0,0.0,-0.07027421066725789,0.0,0.1620287071681161,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05257125265617105,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,South Carolina
368,SC,2014,0.0,0.008462592634636943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2527798315638339,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008860240621461533,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06474595588360149,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009585752415330931,1.9737298215558336e-17,-0.0,-0.0,0.06403666693523724,-0.0,-0.0,0.0,0.3673159081612111,0.0,0.19377259173625946,-0.20478764973554345,0.0,-0.18053615139224122,-0.0,0.0961663042203645,-0.17603999621902267,0.0,0.11013371697890606,-0.0,0.0,-0.0,0.019270937841847278,-0.0,-0.0,0.0,-0.0,-0.0,-0.08900337346927702,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,South Carolina
369,SD,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09768165106563456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.004481116400792295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.16946327228266436,0.0,0.0,0.0,0.07809761583531322,-0.0,0.35212038339413415,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08636350943301194,0.0,0.0,0.0,0.025225464255844935,0.03850535968604111,0.0,0.031173675986788406,0.0,-0.0,0.1733743297839813,0.0,-0.0,0.02067521280487045,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.17179475174565106,0.0,0.0,-0.0,0.0,0.0,0.0,0.003140643237925761,0.0,0.0,South Dakota
370,SD,2007,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11509463904708106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.11204850243006831,-0.0,0.0,-0.003489081183467081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.06116807643351834,0.0,-0.0,-0.0,0.09949215585892957,-0.0,0.0,0.0,0.1166715447914139,-0.014904004740734403,0.34940534023807396,-0.006733756507127582,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.17361606547003908,0.0,0.0,0.0,0.0,0.00874762232899548,0.0,0.0,0.0,0.0,0.3237066177523949,-0.0,-0.0,0.0,0.0,0.0,0.019058877846943153,0.0,-0.0,0.0,-0.0,0.0,0.08946191695763708,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
371,SD,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0400259451355014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.005844960944755445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.18227253565608023,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.09224418124810552,-0.019750217748172802,0.0,-0.0,-0.0,0.12751098235064748,-0.0,0.0,0.054873047953275626,0.18831385622097443,-0.0,0.2830286500476112,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.3264414463406718,0.0,0.022565230111491374,0.0,0.0,0.0,0.0,0.0,0.0,0.07296958096828061,0.21730711162912103,-0.05640387084731167,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.012721496624780029,0.004181264576496302,0.139698768968317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
372,SD,2009,0.0,0.0,0.0,0.0,0.010270242177228146,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24058245460202923,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.021891175453188538,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.19776301229412369,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Dakota
