"","State.Abbv","X","COEFF USDA Rural-Urban Continuum Code ","COEFF Healthcare Professional Shortage Area (Primary Care) ","COEFF # of nurse practitioners with National Provider Identifiers (NPI) ","COEFF # of home health agencies ","COEFF # of hospices ","COEFF % Black ","COEFF % Hispanic ","COEFF Veteran population estimate ","COEFF Unemployment rate for ages 16+ ","COEFF # of medical doctors under age 35 ","COEFF # of medical doctors aged 35-44 ","COEFF # of medical doctors aged 45-54 ","COEFF # of medical doctors aged 55-64 ","COEFF # of medical doctors aged 65-74 ","COEFF # of medical doctors aged 75+ ","COEFF # of medical specialists under age 35 ","COEFF # of medical specialists aged 35-44 ","COEFF # of medical specialists aged 45-54 ","COEFF # of medical specialists aged 55-64 ","COEFF # of medical specialists aged 65-74 ","COEFF # of medical specialists aged 75+ ","COEFF # of dentists aged 35-44 ","COEFF # of dentists aged 45-54 ","COEFF # of dentists aged 55-64 ","COEFF # of dentists aged 65+ ","COEFF # of short-term non-general hospital beds ","COEFF # of long-term hospital beds ","COEFF # of licensed hospital-based nursing home beds ","COEFF # of inpatient days including homes and hospitals  ","COEFF # of outpatient visits in short-term non-general hospitals ","COEFF # of outpatient visits in long-term hospitals ","COEFF # of outpatient visits in Veterans Affairs hospitals ","COEFF Actual per capita Medicare cost ","COEFF Total Caucasian female population estimate ","COEFF Total Black male population estimate ","COEFF Total Black female population estimate ","COEFF Total Asian male population estimate ","COEFF Total Asian Female population estimate ","COEFF Total Hispanic male population estimate ","COEFF Total Hispanic female population estimate ","COEFF # of Medicare enrollees ","COEFF # of deaths any cause  ","COEFF Per capita personal income ","COEFF Median household income ","COEFF % in poverty ","COEFF % under age 65 without health insurance ","COEFF % aged 25+ with 4+ years of college ","COEFF % employed in manufacturing ","COEFF # dually eligible for Medicare & Medicaid ","COEFF # of males aged 20-24 ","COEFF # of females aged 20-24 ","COEFF # of males aged 25-29 ","COEFF # of females aged 30-34 ","COEFF # of males aged 35-44 ","COEFF # of males aged 55-59 ","COEFF # of males aged 75-84 ","COEFF # of males aged 85+ ","COEFF # of females aged 85+ ","COEFF Median age ","COEFF Total Black population ","COEFF Total Hispanic population ","COEFF Total area ","COEFF Total land area ","COEFF Healthcare professional shortage area - whole county ","COEFF Healthcare professional shortage area - partial county ","COEFF Rural indicator ","COEFF Metropolitan indicator ","COEFF Nonmetropolitan indicator ","COEFF # of outpatient visits total  ","COEFF # of opioid-related deaths - imputed  ","COEFF Total number of opioid shipments ","COEFF Total number of opioid pills distributed ","COEFF Outpatient visits per capita ","COEFF Inpatient days per capita ","COEFF % male ","COEFF % Caucasian ","COEFF % Black ","COEFF % Asian ","COEFF % other race ","COEFF % Hispanic ","COEFF % eligible for Medicare ","COEFF Crude annual death rate all cause  ","COEFF Population density in hundreds  ","COEFF % dual-eligible for Medicare & Medicaid ","COEFF % aged 25 to 34 ","COEFF % aged 35 to 44 ","COEFF % aged 45 to 54 ","COEFF % aged 55 to 64 ","COEFF % aged 65 to 74 ","COEFF % aged 75 to 84 ","COEFF % aged 85+ ","COEFF % of population who are veterans ","COEFF Nurse practitioners per 100000 residents  ","COEFF Medical doctors aged <35 per 100000 residents  ","COEFF Medical doctors aged 35 to 44 per 100000 residents  ","COEFF Medical doctors aged 45 to 54 per 100000 residents  ","COEFF Medical doctors aged 55 to 64 per 100000 residents  ","COEFF Medical doctors aged 65 to 74 per 100000 residents  ","COEFF Medical doctors aged 75+ per 100000 residents  ","COEFF Medical specialists aged <35 per 100000 residents  ","COEFF Medical specialists aged 35 to 44 per 100000 residents  ","COEFF Medical specialists aged 45 to 54 per 100000 residents  ","COEFF Medical specialists aged 55 to 64 per 100000 residents  ","COEFF Medical specialists aged 65 to 74 per 100000 residents  ","COEFF Medical specialists aged 75+ per 100000 residents  ","COEFF Dentists aged <35 per 100000 residents  ","COEFF Dentists aged 35 to 44 per 100000 residents  ","COEFF Dentists aged 45 to 54 per 100000 residents  ","COEFF Dentists aged 55 to 64 per 100000 residents  ","COEFF Dentists aged 65+ per 100000 residents  ","COEFF % aged 25 to 44 ","COEFF % aged 45 to 64 ","COEFF % aged 65+ ","COEFF Early state Medicaid expansion status ","COEFF Crude opiod-related death rate - imputed  ","COEFF Crude cancer-related death rate - imputed  ","COEFF Nurse practitioner prescribing authority ","COEFF Presription drug monitoring programs (PDMP) ","State","RANK USDA Rural-Urban Continuum Code ","RANK Healthcare Professional Shortage Area (Primary Care) ","RANK # of nurse practitioners with National Provider Identifiers (NPI) ","RANK # of home health agencies ","RANK # of hospices ","RANK % Black ","RANK % Hispanic ","RANK Veteran population estimate ","RANK Unemployment rate for ages 16+ ","RANK # of medical doctors under age 35 ","RANK # of medical doctors aged 35-44 ","RANK # of medical doctors aged 45-54 ","RANK # of medical doctors aged 55-64 ","RANK # of medical doctors aged 65-74 ","RANK # of medical doctors aged 75+ ","RANK # of medical specialists under age 35 ","RANK # of medical specialists aged 35-44 ","RANK # of medical specialists aged 45-54 ","RANK # of medical specialists aged 55-64 ","RANK # of medical specialists aged 65-74 ","RANK # of medical specialists aged 75+ ","RANK # of dentists aged 35-44 ","RANK # of dentists aged 45-54 ","RANK # of dentists aged 55-64 ","RANK # of dentists aged 65+ ","RANK # of short-term non-general hospital beds ","RANK # of long-term hospital beds ","RANK # of licensed hospital-based nursing home beds ","RANK # of inpatient days including homes and hospitals  ","RANK # of outpatient visits in short-term non-general hospitals ","RANK # of outpatient visits in long-term hospitals ","RANK # of outpatient visits in Veterans Affairs hospitals ","RANK Actual per capita Medicare cost ","RANK Total Caucasian female population estimate ","RANK Total Black male population estimate ","RANK Total Black female population estimate ","RANK Total Asian male population estimate ","RANK Total Asian Female population estimate ","RANK Total Hispanic male population estimate ","RANK Total Hispanic female population estimate ","RANK # of Medicare enrollees ","RANK # of deaths any cause  ","RANK Per capita personal income ","RANK Median household income ","RANK % in poverty ","RANK % under age 65 without health insurance ","RANK % aged 25+ with 4+ years of college ","RANK % employed in manufacturing ","RANK # dually eligible for Medicare & Medicaid ","RANK # of males aged 20-24 ","RANK # of females aged 20-24 ","RANK # of males aged 25-29 ","RANK # of females aged 30-34 ","RANK # of males aged 35-44 ","RANK # of males aged 55-59 ","RANK # of males aged 75-84 ","RANK # of males aged 85+ ","RANK # of females aged 85+ ","RANK Median age ","RANK Total Black population ","RANK Total Hispanic population ","RANK Total area ","RANK Total land area ","RANK Healthcare professional shortage area - whole county ","RANK Healthcare professional shortage area - partial county ","RANK Rural indicator ","RANK Metropolitan indicator ","RANK Nonmetropolitan indicator ","RANK # of outpatient visits total  ","RANK # of opioid-related deaths - imputed  ","RANK Total number of opioid shipments ","RANK Total number of opioid pills distributed ","RANK Outpatient visits per capita ","RANK Inpatient days per capita ","RANK % male ","RANK % Caucasian ","RANK % Black .1","RANK % Asian ","RANK % other race ","RANK % Hispanic .1","RANK % eligible for Medicare ","RANK Crude annual death rate all cause  ","RANK Population density in hundreds  ","RANK % dual-eligible for Medicare & Medicaid ","RANK % aged 25 to 34 ","RANK % aged 35 to 44 ","RANK % aged 45 to 54 ","RANK % aged 55 to 64 ","RANK % aged 65 to 74 ","RANK % aged 75 to 84 ","RANK % aged 85+ ","RANK % of population who are veterans ","RANK Nurse practitioners per 100000 residents  ","RANK Medical doctors aged <35 per 100000 residents  ","RANK Medical doctors aged 35 to 44 per 100000 residents  ","RANK Medical doctors aged 45 to 54 per 100000 residents  ","RANK Medical doctors aged 55 to 64 per 100000 residents  ","RANK Medical doctors aged 65 to 74 per 100000 residents  ","RANK Medical doctors aged 75+ per 100000 residents  ","RANK Medical specialists aged <35 per 100000 residents  ","RANK Medical specialists aged 35 to 44 per 100000 residents  ","RANK Medical specialists aged 45 to 54 per 100000 residents  ","RANK Medical specialists aged 55 to 64 per 100000 residents  ","RANK Medical specialists aged 65 to 74 per 100000 residents  ","RANK Medical specialists aged 75+ per 100000 residents  ","RANK Dentists aged <35 per 100000 residents  ","RANK Dentists aged 35 to 44 per 100000 residents  ","RANK Dentists aged 45 to 54 per 100000 residents  ","RANK Dentists aged 55 to 64 per 100000 residents  ","RANK Dentists aged 65+ per 100000 residents  ","RANK % aged 25 to 44 ","RANK % aged 45 to 64 ","RANK % aged 65+ ","RANK Early state Medicaid expansion status ","RANK Crude opiod-related death rate - imputed  ","RANK Crude cancer-related death rate - imputed  ","RANK Nurse practitioner prescribing authority ","RANK Presription drug monitoring programs (PDMP) "
"35","NY",34,-0.0597593453909969,0,0,-0.0370649268989915,0,0,0,0,0.212550813086483,0,0,0,0,0,0,0,0,0,-0.238697533203959,0,0,0,0,0,0,-0.0242491899984454,0,0,0,0,-0.038879195567593,-0.0374166264007878,0,0,0,-0.0921847987397946,0,0,0,-0.338654594260302,0,0,0,-0.039708285522336,0.105674035988787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269069865383483,0.0541289241812406,0,-0.45865338786125,0,0,0,-0.0103289063535018,0,0.400711949684685,0.0911144249558981,-0.0408179450391392,0,0,0,0,0.0240391444631158,0,0.222670642120341,0,0,0.0692999829206145,-0.0786328851152574,0,0,0,0,0,-0.0106100304352559,0,0,0,0,0,0.145573584087334,0,-0.013306770092478,0,0,0,0,0,0,0,0.108985964886216,0.0119880937789569,0,0,0,0,0,0,0.138682039273676,0.0562168942738689,-0.0263259902988919,-1.27337407842312e-17,"New York","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","1","8","NA","NA","NA",0,"NA","12",0,"2","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","13","NA","NA","NA","NA","NA","NA","5","10","NA","NA"
"36","OH",35,0,0,-0.115286763827484,0,-0.034677597481549,0,-0.00884106132106619,0,0.119752422986084,0,0,0,0,0,0,-0.17705127826469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141087274616675,0.0662948631458073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981209115982862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316990643911926,-0.0411033896711378,0.0456160628228527,-0.188830969596444,0,0,0,0,0,0.164149835216398,0.0263730176802489,0,-0.00491328801561412,0,-0.0410104799089698,0,0,0,0,0,0,0.418122892872069,0.0214769502579134,0,0,0,0,0,-0.158018378896133,0.0756124202926507,0.196974372076052,0,0,0,0,0,0,0,0,0,0,0.0408704636831611,0.171452253165085,0.0414211409781278,0,0,0,0.0328778552612943,0.0192010875276224,0,-0.0155161277657945,0,0.0710841981972155,0,0,0,"Ohio","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","NA","9","NA","NA","NA","NA","NA","NA","4","14","NA","NA","NA",-0.0410104799089698,"NA","NA",0,"NA","NA","NA","1","15","NA","NA","NA","NA","NA","NA","6","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","3","10","NA","NA","NA","12","16","NA","NA","NA","7","NA","NA","NA"
"37","OK",36,-0.122034887553974,0,0,0,0,0,0,0,0.0693251454130775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117357288987666,-0.0795801382546376,0,0,0,0,-0.0380636982510137,0.155110632321189,0,0,0,0,0,0,0,0,0,0.17232898603008,0,0,0,0,-0.0173951075030295,0,0,0,0,0,0,0,0,0,0,-0.0291317485451614,0,0,0,-0.0648096216964092,-0.0738942754737165,0,0,0,0.119557334479699,0,0,0,0.182786457705881,0.0279421482286915,0.013986113928369,0,0.130661919606893,-0.00149495457407632,0,0,0.0678347780393408,0.053676005327507,0.098238695556539,0,0.380654042312947,0,0,-0.0129038123547176,0,0,-0.00887636968409826,-0.142379298698429,0,0.0701461248725044,0,0,0,0,-0.0467027496433151,-0.0382219721965567,0.0359312727612949,0,0,0,0.0414242657957316,0.00324163350485747,0.0726727908323785,0.0382357062525049,0.0549851916369974,0.0984518467306348,0.0477794727239659,0,-0.0821137562134927,0,0,0.245004147411066,0,0,0,"Oklahoma","NA","NA","NA","NA","NA","NA","13","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","3","20","21","NA","6",-0.00149495457407632,"NA","NA",0.0678347780393408,"15","9","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","17","22","10","18","14","8","16","NA","NA","NA","NA","2","NA","NA","NA"
"38","OR",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438281252466677,0,0,0,0,0,-0.0431550218842345,0.00878568984630768,0,0,0,0,0,0,0,0,0,0.0234910932168766,0,0,0,0,0.00533722288528417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188488599743008,0,0,0,-0.554667378672042,0,0,0,0,0,0,0.0204851339782849,0,0,0,0,0,-0.0181632447700473,0,0,0.150955237518331,0,0.342197140622271,0,0,0,0,0,0,0.170471951931866,-0.102872557122303,0,-0.0515675065820997,-0.0110628319413632,0,0.0255937902769755,0.102959091731519,0,0,0,0,0,0,0.00559809765879119,0,0.00764373336652073,0.125754446320537,0.0797418242151953,0.0742173389206154,0,0.189181365236532,0,0,0.198147284961603,0,0.0445320729668806,0,"Oregon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","NA","NA","NA",0,"NA","NA",0,"NA","5","NA","1","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","11","7","NA","NA","NA","NA","NA","NA","17","NA","16","6","8","9","NA","3","NA","NA","2","NA","10","NA"
"39","PA",38,-0.0343077883474574,0,0,0,0,0,0,0,0.188542360424301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0388191414096339,0,0,-0.0922551321091788,0,0,0.190169821413757,0,0,0,0,0,-0.312211097505644,0,0,0,0,0,0.068798102891855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017303890495465,0,-0.0287208273242418,0.0873923031185398,-0.253465917219065,0.204800103932654,0,-0.0221666248836194,-0.0237688200593413,0,0.299624025549768,0,0,-0.0664024754321295,0,0,0,0.00394148560011616,0,0.335837296290851,0,0,0.255030084408863,0,0.00599075002539515,0,0.00622550151141907,-0.0471208833496536,-0.101676175965777,0.0323087884965755,0,0,-0.0705286276573384,0,0,0,0,0,0,0,0,0,0,0,0.0807332581754861,-0.0218917398442632,0,-0.0293204727981521,0.0455665621307258,0,0,0,0,0,0,0,0,"Pennsylvania","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","7","NA","4","NA","NA","NA","NA","2","NA","NA","NA","NA",0,"NA","15",0,"1","NA","NA","3","NA","14","NA","13","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA"
"40","RI",39,0,0,0,0,0,0,0,0,0.279144759811418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173453467811394,0,0,-0.108045629058459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205373894087385,0.207016993382379,0,0,0,0,0,0,0,0,0,0,-0.0727266448593381,-0.325612123676485,0,0,-0.131578146969684,0,0,0,0.0165110120598553,0.104479969166172,0,0,0,0,0,0,0,0.230092255193505,0.127059312659471,-0.0379055520659668,0,"Rhode Island","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","4","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","6","NA","NA","NA","NA","NA","NA","NA","2","5","NA","NA"
"41","SC",40,0.0291578101809617,0,0,-0.00386677332366607,0,0,0,0,0.0734119731509282,0,0,0,0,0,0,0,-0.125218478141138,0,0,0,-0.00672199722902521,0,0,-0.050212179828035,0,0,0,0,0,0,0,0,0.0466014838533126,0,0,0,0,-0.175999889072288,-0.020541202550896,0,0,0,0,0,0.152592050471862,0,0,0.000197780089678971,0,0,0,0,0,0,0,0,0,0,-0.000453193556447463,0,-0.0452404886680139,0,-0.00681022880548329,-0.0189968417347442,0.00183564425522225,0,0,0.0647308475207903,0,-0.411416998226653,0,0.899018869802374,0.0278992846264639,0,-0.278084113412753,0,-0.152924305842051,0,0.0662771770278492,0,0.00194121810007852,0.131903337809786,0,0,0,0.139314504214219,0,0,0,0,-0.122242354768234,0,0.155665255967847,0,0,0.03754791854577,0,0.0804823851299365,0,-0.0107055333625538,0,0,0,0,0,0,0,-0.0305181993135182,0,0,0,0,0,0,0.426471118511616,0,0,0,"South Carolina","13","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","NA","NA","10","NA","NA","NA","1","14","NA","NA","NA",-0.152924305842051,"NA","9",0,"15","6","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","3","NA","NA","12","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"42","SD",41,0,0,0,0,0.0381577736278235,-0.0667524311274778,-0.0263510990186712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208157513698309,0,-0.00120538013445267,0,0,0.0895953391286145,0,0,0,0,0,0,0,0,0,0.20088773939487,0.00890694749295277,0.069981837462098,0.0676118247139152,0.14535923979746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0983387677373702,0,-0.152705639979231,0,0.135935021919002,0,0,0.0325911028589793,0.234909092486168,-0.0649372121441216,0.265866547687485,0.0191215675099759,0,0,0.0214881635446652,0,0.06853099215791,0,-0.200839293665314,0,0.297385734585372,0,0,0,0.367627904321032,-0.0705906937334235,0,0.0165778372755269,-0.0563010877330068,0,0,-0.0527869173969611,0.0503865252838185,0.121984427478554,0,-0.00676532557349915,-0.0286743135776339,0,0,0,0.08055009375104,0,0.0319969757867127,0.128149622626619,0.0661901889463546,0,-0.0381177910814971,0,0,0,0,0.455303454756447,0.0204081470594386,0,0,"South Dakota","NA","NA","NA","NA","18","NA","14","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","22","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","26","13","15","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","19","5","NA","4","24","NA",0,"21","NA",0.06853099215791,"NA","NA","NA","3","NA","NA","NA","2","NA","NA","25","NA","NA","NA","NA","17","10","NA","NA","NA","NA","NA","NA","12","NA","20","9","16","NA","NA","NA","NA","NA","NA","1","23","NA","NA"
"43","TN",42,-0.00157293451732013,0,0,0,0,0,0,0,0.017546830856806,-0.0549910469834601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936978359955616,0,0,0,0,0,0,0,0,0,0,0,0,0.0504975921391336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025434630623857,-0.137729033422273,0,-0.152174411575283,0,0,0,-0.291105135069838,0,0.358766693389095,0,0.0107465804928598,-0.00794359614393528,0,-0.148203749848846,0,0.0002781828873777,0.0208712788826749,0.0844237672919212,0,0,0.176575266273881,0,0,0,0,0,0,0,-0.079687886251859,0,0,0,0,0.0641362148964683,0.0325161274082789,0.00193121058391312,0,0,0,0,0,-0.0427656883823061,0,0,0,0.0278888320569217,0.0349589583347136,0,-0.0734853184782081,0,0,0.506291652883582,0.0650588198536832,0,-0.008319952551875,"Tennessee","NA","NA","NA","NA","NA","NA","12","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","14","NA","NA",-0.148203749848846,"NA","16",0.0208712788826749,"5","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","10","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","9","NA","NA","NA","NA","1","6","NA","NA"
"44","TX",43,0,0,0,0,0,-0.0547067853503954,-0.309721843781304,0,0.0875135067358495,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163286544260865,0,0,0,0,0.000608374124540425,0,0,0,0,-0.0666597391917159,0.039584174277244,0,0,0,-0.0254002546720467,0,0,-0.049779609516591,0,0,0.0525137139772589,0,0,0,-0.125590515585866,0.0726797746763501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121716665252497,0,-0.201157827816227,0,0,0,0,0,0.120856758354,0.052568062807204,0.11823709884862,0,0,0,0,0,0,0,0.111233868062347,0,0.154930519239399,0,-0.05143561930531,-0.0565807064120719,0,0,-0.0661995294590293,0,0,0.0128693630919769,0,0,0.0563011977131895,0.13822494768478,-0.0446901095662725,-0.0255635730671983,0,0,0,0,0,-0.0293577949245628,0.13911598211695,0.0710784362548058,0.150173811141694,0.081233619539425,-0.0188377210827029,0,-0.0908705198868833,0,0,0.408949507386597,0,0,0,"Texas","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","14","7","NA","NA",0,"NA","NA",0,"NA","8","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","17","NA","NA","13","5","NA","NA","NA","NA","NA","NA","NA","NA","4","12","3","10","NA","NA","NA","NA","NA","1","NA","NA","NA"
"45","UT",44,0,0,0,0,0,-0.0521614936157654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676338727624073,0,0,0,0,0,0,0,0,0,0,0,0,-0.141188742088971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129703948774239,0,0,0,0,0,-0.0717037705910213,-0.0928411270369194,0.066732172848969,0,0,0,0.296901993539895,0.216479109090105,0.167715810799294,0,0.102456587433679,0,-0.0163090443549076,0,0.0201538831559762,0,0,0,0.153627153297841,0,0,-0.0380148568728823,0,0,0,0,0,0,0,0,0,0,0.0301849547373993,-0.019727639832154,0,0.0253846021372422,0,-0.064536372181672,0,0,0,0.329549333203684,0,0,0,"Utah","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","8",0,"NA","NA",0.296901993539895,"3","4","NA","7","NA","NA","NA","11","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","10","NA","NA","NA","NA","NA","1","NA","NA","NA"
"46","VA",45,0,0,0,0,0,0,0,0,0.0889681532344551,-0.0199385906348052,0,0,-0.0992532421129343,0,0,0,0,0,0,0,0,0,0,0,-0.000356983359167203,0,0,0,0,0,0,0.00579906832347004,0,0,0,-0.146864708003893,0,0,0,0,0,0,0,-0.0024970826644956,0.0412392247558421,0,0,0,0,0,0,0,0,0,0,-0.00299787883755864,0,0,0,0,0,0,-0.115701550648748,-0.0230048012567006,0,-0.0889062030723903,0,0,0,0,0,0.298247117140013,0,0,0,0.0820320031724311,0,0,0,0,0.0764591167645071,0,0,0.18453300969008,0,0,0,-0.0636318550375612,0,0,0.0441844124239009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374206867717112,0,0.0663401503770986,0.0897241253970111,0.0550515960638923,0,0,0,0,0.521778395422234,0,0,0,"Virginia","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","6",0,"NA","NA",0,"7","NA","NA","3","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","NA","8","4","9","NA","NA","NA","NA","1","NA","NA","NA"
