,State Abbv,State,variable,value
730,KS,Kansas,F04907,0.0
731,KY,Kentucky,F04907,0.0
732,LA,Louisiana,F04907,0.0
733,MA,Massachusetts,F04907,-0.0
734,MD,Maryland,F04907,-0.0
735,ME,Maine,F04907,0.0
736,MI,Michigan,F04907,-0.0
737,MN,Minnesota,F04907,0.0
738,MO,Missouri,F04907,0.0
739,MS,Mississippi,F04907,-0.0
740,MT,Montana,F04907,0.0
741,NC,North Carolina,F04907,0.0
742,ND,North Dakota,F04907,0.0
743,NE,Nebraska,F04907,0.0
744,NH,New Hampshire,F04907,-0.0
745,NJ,New Jersey,F04907,0.0
746,NM,New Mexico,F04907,0.0
747,NV,Nevada,F04907,0.0
748,NY,New York,F04907,0.0
749,OH,Ohio,F04907,0.0
750,OK,Oklahoma,F04907,0.0
751,OR,Oregon,F04907,0.0
752,PA,Pennsylvania,F04907,0.0
753,RI,Rhode Island,F04907,0.0
754,SC,South Carolina,F04907,0.0
755,SD,South Dakota,F04907,0.0
756,TN,Tennessee,F04907,0.0
757,TX,Texas,F04907,0.0
758,UT,Utah,F04907,0.0
759,VA,Virginia,F04907,0.0
760,VT,Vermont,F04907,0.0
761,WA,Washington,F04907,0.0
762,WI,Wisconsin,F04907,0.0
763,WV,West Virginia,F04907,-0.0
764,WY,Wyoming,F04907,0.0
765,AK,Alaska,F12016,0.0
766,AL,Alabama,F12016,0.0
767,AR,Arkansas,F12016,0.0
768,AZ,Arizona,F12016,0.0
769,CA,California,F12016,0.07123483327192505
770,CO,Colorado,F12016,0.0
771,CT,Connecticut,F12016,0.0
772,DC,Washington D.C.,F12016,0.0
773,DE,Delaware,F12016,0.0
774,FL,Florida,F12016,0.0
775,GA,Georgia,F12016,0.0
776,HI,Hawaii,F12016,0.0
777,IA,Iowa,F12016,0.0
778,ID,Idaho,F12016,0.35902392579962866
779,IL,Illinois,F12016,0.0
780,IN,Indiana,F12016,0.0
781,KS,Kansas,F12016,0.2323092262869696
782,KY,Kentucky,F12016,0.0
783,LA,Louisiana,F12016,0.0
784,MA,Massachusetts,F12016,0.0
785,MD,Maryland,F12016,-0.0
786,ME,Maine,F12016,0.0
787,MI,Michigan,F12016,-0.0
788,MN,Minnesota,F12016,0.0
789,MO,Missouri,F12016,0.0
790,MS,Mississippi,F12016,0.0
791,MT,Montana,F12016,0.0
792,NC,North Carolina,F12016,0.0
793,ND,North Dakota,F12016,0.0
794,NE,Nebraska,F12016,0.0
795,NH,New Hampshire,F12016,0.0
796,NJ,New Jersey,F12016,0.0
797,NM,New Mexico,F12016,0.12851675926560713
798,NV,Nevada,F12016,0.0
799,NY,New York,F12016,0.0
800,OH,Ohio,F12016,0.0
801,OK,Oklahoma,F12016,0.0
802,OR,Oregon,F12016,0.0
803,PA,Pennsylvania,F12016,0.0
804,RI,Rhode Island,F12016,0.0
805,SC,South Carolina,F12016,0.0
806,SD,South Dakota,F12016,0.0
807,TN,Tennessee,F12016,0.0
808,TX,Texas,F12016,0.3378394163215944
809,UT,Utah,F12016,0.0
810,VA,Virginia,F12016,0.0
811,VT,Vermont,F12016,0.0
812,WA,Washington,F12016,0.0
813,WI,Wisconsin,F12016,0.0
814,WV,West Virginia,F12016,0.0
815,WY,Wyoming,F12016,0.0
816,AK,Alaska,F12017,0.0
817,AL,Alabama,F12017,0.0
818,AR,Arkansas,F12017,0.0
819,AZ,Arizona,F12017,0.0
820,CA,California,F12017,0.0
821,CO,Colorado,F12017,0.0
822,CT,Connecticut,F12017,0.0
823,DC,Washington D.C.,F12017,0.0
824,DE,Delaware,F12017,0.0
825,FL,Florida,F12017,0.0
826,GA,Georgia,F12017,0.0
827,HI,Hawaii,F12017,0.0
828,IA,Iowa,F12017,0.0
829,ID,Idaho,F12017,0.0
830,IL,Illinois,F12017,0.0635467927934513
831,IN,Indiana,F12017,0.0
832,KS,Kansas,F12017,0.0
833,KY,Kentucky,F12017,0.0
834,LA,Louisiana,F12017,0.0
835,MA,Massachusetts,F12017,0.0
836,MD,Maryland,F12017,-0.0
837,ME,Maine,F12017,0.0
838,MI,Michigan,F12017,-0.0
839,MN,Minnesota,F12017,0.0
840,MO,Missouri,F12017,0.0
841,MS,Mississippi,F12017,-0.0
842,MT,Montana,F12017,0.0
843,NC,North Carolina,F12017,-0.0
844,ND,North Dakota,F12017,0.0
845,NE,Nebraska,F12017,0.0
846,NH,New Hampshire,F12017,0.0
847,NJ,New Jersey,F12017,0.0
848,NM,New Mexico,F12017,0.0
849,NV,Nevada,F12017,0.0
850,NY,New York,F12017,0.0
851,OH,Ohio,F12017,0.0
852,OK,Oklahoma,F12017,0.0
853,OR,Oregon,F12017,0.0
854,PA,Pennsylvania,F12017,0.0
855,RI,Rhode Island,F12017,0.0
856,SC,South Carolina,F12017,-0.0
857,SD,South Dakota,F12017,0.0
858,TN,Tennessee,F12017,0.0
859,TX,Texas,F12017,0.02988971195350293
860,UT,Utah,F12017,0.0
861,VA,Virginia,F12017,0.0
862,VT,Vermont,F12017,0.0
863,WA,Washington,F12017,0.0
864,WI,Wisconsin,F12017,0.0
865,WV,West Virginia,F12017,0.0
866,WY,Wyoming,F12017,0.0
867,AK,Alaska,F04916,0.0
868,AL,Alabama,F04916,0.0
869,AR,Arkansas,F04916,0.0
870,AZ,Arizona,F04916,0.3997523458733315
871,CA,California,F04916,0.0
872,CO,Colorado,F04916,0.0
873,CT,Connecticut,F04916,0.0
874,DC,Washington D.C.,F04916,0.0
875,DE,Delaware,F04916,0.0
876,FL,Florida,F04916,0.0
877,GA,Georgia,F04916,-0.0
878,HI,Hawaii,F04916,0.0
879,IA,Iowa,F04916,0.0
880,ID,Idaho,F04916,0.0
881,IL,Illinois,F04916,0.0
882,IN,Indiana,F04916,0.0
883,KS,Kansas,F04916,0.0
884,KY,Kentucky,F04916,0.0
885,LA,Louisiana,F04916,-0.0
886,MA,Massachusetts,F04916,-0.0
887,MD,Maryland,F04916,0.0
888,ME,Maine,F04916,-0.0
889,MI,Michigan,F04916,-0.0
890,MN,Minnesota,F04916,0.0
891,MO,Missouri,F04916,0.0
892,MS,Mississippi,F04916,-0.0
893,MT,Montana,F04916,-0.0
894,NC,North Carolina,F04916,-0.0
895,ND,North Dakota,F04916,-0.0
896,NE,Nebraska,F04916,0.0
897,NH,New Hampshire,F04916,-0.0
898,NJ,New Jersey,F04916,0.1299527613121142
899,NM,New Mexico,F04916,0.0
900,NV,Nevada,F04916,0.0
901,NY,New York,F04916,0.0
902,OH,Ohio,F04916,0.0
903,OK,Oklahoma,F04916,0.0
904,OR,Oregon,F04916,0.0
905,PA,Pennsylvania,F04916,0.0
906,RI,Rhode Island,F04916,0.0
907,SC,South Carolina,F04916,0.10765731114307074
908,SD,South Dakota,F04916,0.0
909,TN,Tennessee,F04916,0.0
910,TX,Texas,F04916,0.13102213113887004
911,UT,Utah,F04916,0.0
912,VA,Virginia,F04916,0.0
913,VT,Vermont,F04916,0.0
914,WA,Washington,F04916,0.0
915,WI,Wisconsin,F04916,0.013925613917862846
916,WV,West Virginia,F04916,-0.0
917,WY,Wyoming,F04916,0.0
918,AK,Alaska,F04917,0.0
919,AL,Alabama,F04917,0.0
920,AR,Arkansas,F04917,0.0
921,AZ,Arizona,F04917,0.0
922,CA,California,F04917,0.0
923,CO,Colorado,F04917,0.0
924,CT,Connecticut,F04917,0.0
925,DC,Washington D.C.,F04917,0.0
926,DE,Delaware,F04917,0.0
927,FL,Florida,F04917,0.0
928,GA,Georgia,F04917,0.0
929,HI,Hawaii,F04917,0.0
930,IA,Iowa,F04917,0.0
931,ID,Idaho,F04917,0.0
932,IL,Illinois,F04917,0.0
933,IN,Indiana,F04917,-0.0
934,KS,Kansas,F04917,0.0
935,KY,Kentucky,F04917,0.0
936,LA,Louisiana,F04917,0.0
937,MA,Massachusetts,F04917,0.0
938,MD,Maryland,F04917,-0.0
939,ME,Maine,F04917,-0.0
940,MI,Michigan,F04917,-0.0
941,MN,Minnesota,F04917,0.0
942,MO,Missouri,F04917,0.0
943,MS,Mississippi,F04917,-0.0
944,MT,Montana,F04917,0.0
945,NC,North Carolina,F04917,-0.0
946,ND,North Dakota,F04917,0.0
947,NE,Nebraska,F04917,0.0
948,NH,New Hampshire,F04917,-0.0
949,NJ,New Jersey,F04917,-0.0
950,NM,New Mexico,F04917,0.0
951,NV,Nevada,F04917,0.14953005656340237
952,NY,New York,F04917,0.0
953,OH,Ohio,F04917,0.0
954,OK,Oklahoma,F04917,0.0
955,OR,Oregon,F04917,0.0
956,PA,Pennsylvania,F04917,0.0
957,RI,Rhode Island,F04917,0.0
958,SC,South Carolina,F04917,0.0
959,SD,South Dakota,F04917,0.008510328031182499
960,TN,Tennessee,F04917,0.0
961,TX,Texas,F04917,0.10931147000864068
962,UT,Utah,F04917,0.0
963,VA,Virginia,F04917,-0.0
964,VT,Vermont,F04917,0.0
965,WA,Washington,F04917,0.0
966,WI,Wisconsin,F04917,0.0
967,WV,West Virginia,F04917,0.0
968,WY,Wyoming,F04917,0.0
969,AK,Alaska,F04918,0.0
970,AL,Alabama,F04918,-0.0
971,AR,Arkansas,F04918,0.0
972,AZ,Arizona,F04918,0.0
973,CA,California,F04918,0.0
974,CO,Colorado,F04918,0.0
975,CT,Connecticut,F04918,0.0
976,DC,Washington D.C.,F04918,-0.0
977,DE,Delaware,F04918,0.0
978,FL,Florida,F04918,0.0
979,GA,Georgia,F04918,0.0
980,HI,Hawaii,F04918,0.0
981,IA,Iowa,F04918,0.0
982,ID,Idaho,F04918,0.0
983,IL,Illinois,F04918,0.0
984,IN,Indiana,F04918,0.0
985,KS,Kansas,F04918,0.0
986,KY,Kentucky,F04918,0.0
987,LA,Louisiana,F04918,0.0
988,MA,Massachusetts,F04918,-0.0
989,MD,Maryland,F04918,-0.0
990,ME,Maine,F04918,-0.0
991,MI,Michigan,F04918,-0.0
992,MN,Minnesota,F04918,0.0
993,MO,Missouri,F04918,0.0
994,MS,Mississippi,F04918,-0.0
995,MT,Montana,F04918,0.0
996,NC,North Carolina,F04918,-0.0
997,ND,North Dakota,F04918,0.0
998,NE,Nebraska,F04918,0.0
999,NH,New Hampshire,F04918,0.0
1000,NJ,New Jersey,F04918,-0.0
1001,NM,New Mexico,F04918,0.0
1002,NV,Nevada,F04918,0.0
1003,NY,New York,F04918,-0.0
1004,OH,Ohio,F04918,0.0
1005,OK,Oklahoma,F04918,0.0
1006,OR,Oregon,F04918,0.0
1007,PA,Pennsylvania,F04918,0.0
1008,RI,Rhode Island,F04918,0.0
1009,SC,South Carolina,F04918,-0.0
1010,SD,South Dakota,F04918,0.0
1011,TN,Tennessee,F04918,0.0
1012,TX,Texas,F04918,0.0
1013,UT,Utah,F04918,0.0
1014,VA,Virginia,F04918,-0.0
1015,VT,Vermont,F04918,0.0
1016,WA,Washington,F04918,0.0
1017,WI,Wisconsin,F04918,0.0
1018,WV,West Virginia,F04918,-0.0
1019,WY,Wyoming,F04918,0.0
1020,AK,Alaska,F04919,0.0
1021,AL,Alabama,F04919,0.0
1022,AR,Arkansas,F04919,0.0
1023,AZ,Arizona,F04919,0.0
1024,CA,California,F04919,0.0
1025,CO,Colorado,F04919,0.0
1026,CT,Connecticut,F04919,0.0
1027,DC,Washington D.C.,F04919,-0.0
1028,DE,Delaware,F04919,0.0
1029,FL,Florida,F04919,0.0
1030,GA,Georgia,F04919,0.0
1031,HI,Hawaii,F04919,0.0
1032,IA,Iowa,F04919,0.0
1033,ID,Idaho,F04919,0.04887069699167359
1034,IL,Illinois,F04919,0.0
1035,IN,Indiana,F04919,0.0
1036,KS,Kansas,F04919,0.0
1037,KY,Kentucky,F04919,0.0
1038,LA,Louisiana,F04919,0.0
1039,MA,Massachusetts,F04919,-0.0
1040,MD,Maryland,F04919,-0.0
1041,ME,Maine,F04919,-0.0
1042,MI,Michigan,F04919,-0.0
1043,MN,Minnesota,F04919,0.0
1044,MO,Missouri,F04919,0.0
1045,MS,Mississippi,F04919,0.0
1046,MT,Montana,F04919,0.0
1047,NC,North Carolina,F04919,-0.0
1048,ND,North Dakota,F04919,-0.0
1049,NE,Nebraska,F04919,0.0
1050,NH,New Hampshire,F04919,-0.0
1051,NJ,New Jersey,F04919,0.0
1052,NM,New Mexico,F04919,0.0
1053,NV,Nevada,F04919,0.0
1054,NY,New York,F04919,0.0
1055,OH,Ohio,F04919,0.0
1056,OK,Oklahoma,F04919,0.0
1057,OR,Oregon,F04919,0.0
1058,PA,Pennsylvania,F04919,0.0
1059,RI,Rhode Island,F04919,0.0
1060,SC,South Carolina,F04919,0.0
1061,SD,South Dakota,F04919,0.0
1062,TN,Tennessee,F04919,0.0
1063,TX,Texas,F04919,0.0
1064,UT,Utah,F04919,0.0
1065,VA,Virginia,F04919,0.0
1066,VT,Vermont,F04919,0.0
1067,WA,Washington,F04919,0.0
1068,WI,Wisconsin,F04919,0.0
1069,WV,West Virginia,F04919,0.0
1070,WY,Wyoming,F04919,0.0
1071,AK,Alaska,F12034,0.0
1072,AL,Alabama,F12034,0.4421074863383191
1073,AR,Arkansas,F12034,0.0
1074,AZ,Arizona,F12034,0.1341574351808675
1075,CA,California,F12034,0.0
1076,CO,Colorado,F12034,0.0
1077,CT,Connecticut,F12034,0.0
1078,DC,Washington D.C.,F12034,0.0
1079,DE,Delaware,F12034,0.4826815626681955
1080,FL,Florida,F12034,0.0
1081,GA,Georgia,F12034,0.22812585046417588
1082,HI,Hawaii,F12034,0.0
1083,IA,Iowa,F12034,0.0
1084,ID,Idaho,F12034,0.0
1085,IL,Illinois,F12034,0.0
1086,IN,Indiana,F12034,0.0030937555109419443
1087,KS,Kansas,F12034,0.0
1088,KY,Kentucky,F12034,0.0
1089,LA,Louisiana,F12034,0.0
1090,MA,Massachusetts,F12034,0.0
1091,MD,Maryland,F12034,-0.0
1092,ME,Maine,F12034,0.0
1093,MI,Michigan,F12034,-0.0
1094,MN,Minnesota,F12034,0.0
1095,MO,Missouri,F12034,0.3073340613283045
1096,MS,Mississippi,F12034,0.0
1097,MT,Montana,F12034,0.0
1098,NC,North Carolina,F12034,0.0
1099,ND,North Dakota,F12034,0.0
1100,NE,Nebraska,F12034,0.0
1101,NH,New Hampshire,F12034,0.28645814667528774
1102,NJ,New Jersey,F12034,0.45549445548611467
1103,NM,New Mexico,F12034,0.0
1104,NV,Nevada,F12034,0.0
1105,NY,New York,F12034,0.0
1106,OH,Ohio,F12034,0.09111837264894343
1107,OK,Oklahoma,F12034,0.0
1108,OR,Oregon,F12034,0.0
1109,PA,Pennsylvania,F12034,0.5435014907007714
1110,RI,Rhode Island,F12034,0.599534889163362
1111,SC,South Carolina,F12034,0.0
1112,SD,South Dakota,F12034,0.0
1113,TN,Tennessee,F12034,0.0
1114,TX,Texas,F12034,0.0
1115,UT,Utah,F12034,0.0
1116,VA,Virginia,F12034,0.0
1117,VT,Vermont,F12034,0.16523823170886387
1118,WA,Washington,F12034,0.0
1119,WI,Wisconsin,F12034,0.0
1120,WV,West Virginia,F12034,0.0
1121,WY,Wyoming,F12034,0.0
1122,AK,Alaska,F12035,0.004711997095895833
1123,AL,Alabama,F12035,0.0997828946451196
1124,AR,Arkansas,F12035,0.0
1125,AZ,Arizona,F12035,0.004987680881906881
1126,CA,California,F12035,0.0
1127,CO,Colorado,F12035,0.13329140063895367
1128,CT,Connecticut,F12035,0.0
1129,DC,Washington D.C.,F12035,-0.0
1130,DE,Delaware,F12035,0.0
1131,FL,Florida,F12035,0.0
1132,GA,Georgia,F12035,0.0
1133,HI,Hawaii,F12035,0.0
1134,IA,Iowa,F12035,0.0
1135,ID,Idaho,F12035,0.0
1136,IL,Illinois,F12035,0.0
1137,IN,Indiana,F12035,0.20912037924176188
1138,KS,Kansas,F12035,0.0
1139,KY,Kentucky,F12035,0.0
1140,LA,Louisiana,F12035,0.0
1141,MA,Massachusetts,F12035,0.0
1142,MD,Maryland,F12035,-0.0
1143,ME,Maine,F12035,0.0
1144,MI,Michigan,F12035,-0.0
1145,MN,Minnesota,F12035,0.0
1146,MO,Missouri,F12035,0.0
1147,MS,Mississippi,F12035,0.0
1148,MT,Montana,F12035,-0.0
1149,NC,North Carolina,F12035,-0.0
1150,ND,North Dakota,F12035,-0.0
1151,NE,Nebraska,F12035,0.29303015587034853
1152,NH,New Hampshire,F12035,-0.0
1153,NJ,New Jersey,F12035,0.0
1154,NM,New Mexico,F12035,0.0
1155,NV,Nevada,F12035,0.0
1156,NY,New York,F12035,-0.0
1157,OH,Ohio,F12035,0.0
1158,OK,Oklahoma,F12035,0.0
1159,OR,Oregon,F12035,0.0
1160,PA,Pennsylvania,F12035,-0.0
1161,RI,Rhode Island,F12035,0.0
1162,SC,South Carolina,F12035,-0.03266084472253241
1163,SD,South Dakota,F12035,0.0
1164,TN,Tennessee,F12035,0.0
1165,TX,Texas,F12035,0.0
1166,UT,Utah,F12035,0.0
1167,VA,Virginia,F12035,0.0
1168,VT,Vermont,F12035,-0.0
1169,WA,Washington,F12035,0.0
1170,WI,Wisconsin,F12035,0.0
1171,WV,West Virginia,F12035,0.023997489731342844
1172,WY,Wyoming,F12035,0.0
1173,AK,Alaska,F10498,0.0
1174,AL,Alabama,F10498,-0.0
1175,AR,Arkansas,F10498,0.0
1176,AZ,Arizona,F10498,0.0
1177,CA,California,F10498,0.0
1178,CO,Colorado,F10498,0.0
1179,CT,Connecticut,F10498,-0.0
1180,DC,Washington D.C.,F10498,0.0
1181,DE,Delaware,F10498,0.0
1182,FL,Florida,F10498,0.0
1183,GA,Georgia,F10498,0.0
1184,HI,Hawaii,F10498,0.14415379986488625
1185,IA,Iowa,F10498,0.0
1186,ID,Idaho,F10498,0.0
1187,IL,Illinois,F10498,0.0
1188,IN,Indiana,F10498,0.0
1189,KS,Kansas,F10498,0.0
1190,KY,Kentucky,F10498,-0.0
1191,LA,Louisiana,F10498,0.0
1192,MA,Massachusetts,F10498,-0.0
1193,MD,Maryland,F10498,-0.0
1194,ME,Maine,F10498,0.10489556164636783
1195,MI,Michigan,F10498,-0.0
1196,MN,Minnesota,F10498,0.0
1197,MO,Missouri,F10498,0.0
1198,MS,Mississippi,F10498,-0.0
1199,MT,Montana,F10498,0.0
1200,NC,North Carolina,F10498,-0.0
1201,ND,North Dakota,F10498,0.0
1202,NE,Nebraska,F10498,0.0
1203,NH,New Hampshire,F10498,0.0
1204,NJ,New Jersey,F10498,-0.0
1205,NM,New Mexico,F10498,0.0
1206,NV,Nevada,F10498,0.0
1207,NY,New York,F10498,-0.0
1208,OH,Ohio,F10498,0.0
1209,OK,Oklahoma,F10498,0.0
1210,OR,Oregon,F10498,0.0
1211,PA,Pennsylvania,F10498,-0.0
1212,RI,Rhode Island,F10498,-0.0
1213,SC,South Carolina,F10498,0.0
1214,SD,South Dakota,F10498,0.0
1215,TN,Tennessee,F10498,-0.0
1216,TX,Texas,F10498,0.0
1217,UT,Utah,F10498,0.0
1218,VA,Virginia,F10498,-0.0
1219,VT,Vermont,F10498,-0.0
1220,WA,Washington,F10498,0.0
1221,WI,Wisconsin,F10498,0.0
1222,WV,West Virginia,F10498,-0.0
1223,WY,Wyoming,F10498,0.0
1224,AK,Alaska,F11318,0.0
1225,AL,Alabama,F11318,0.0
1226,AR,Arkansas,F11318,0.0
1227,AZ,Arizona,F11318,0.0
1228,CA,California,F11318,0.0
1229,CO,Colorado,F11318,0.0
1230,CT,Connecticut,F11318,0.0
1231,DC,Washington D.C.,F11318,-0.0
1232,DE,Delaware,F11318,0.0
1233,FL,Florida,F11318,0.0
1234,GA,Georgia,F11318,0.0
1235,HI,Hawaii,F11318,0.0
1236,IA,Iowa,F11318,0.0
1237,ID,Idaho,F11318,0.0
1238,IL,Illinois,F11318,0.0
1239,IN,Indiana,F11318,0.0
1240,KS,Kansas,F11318,0.0
1241,KY,Kentucky,F11318,0.0
1242,LA,Louisiana,F11318,0.0
1243,MA,Massachusetts,F11318,-0.0
1244,MD,Maryland,F11318,-0.0
1245,ME,Maine,F11318,-0.0
1246,MI,Michigan,F11318,-0.0
1247,MN,Minnesota,F11318,0.0
1248,MO,Missouri,F11318,0.0
1249,MS,Mississippi,F11318,-0.0
1250,MT,Montana,F11318,0.0
1251,NC,North Carolina,F11318,0.0
1252,ND,North Dakota,F11318,0.0
1253,NE,Nebraska,F11318,0.0
1254,NH,New Hampshire,F11318,0.0
1255,NJ,New Jersey,F11318,-0.0
1256,NM,New Mexico,F11318,0.0
1257,NV,Nevada,F11318,0.0572332020265653
1258,NY,New York,F11318,-0.0
1259,OH,Ohio,F11318,-0.0
1260,OK,Oklahoma,F11318,0.0
1261,OR,Oregon,F11318,0.0
1262,PA,Pennsylvania,F11318,-0.0
1263,RI,Rhode Island,F11318,0.0
1264,SC,South Carolina,F11318,0.0
1265,SD,South Dakota,F11318,0.02191674699246699
1266,TN,Tennessee,F11318,0.0
1267,TX,Texas,F11318,0.0
1268,UT,Utah,F11318,0.20338826965868315
1269,VA,Virginia,F11318,-0.0
1270,VT,Vermont,F11318,0.0
1271,WA,Washington,F11318,0.0
1272,WI,Wisconsin,F11318,0.0
1273,WV,West Virginia,F11318,0.0
1274,WY,Wyoming,F11318,0.03856488365443518
1275,AK,Alaska,F11319,0.0
1276,AL,Alabama,F11319,-0.0
1277,AR,Arkansas,F11319,0.0
1278,AZ,Arizona,F11319,0.0
1279,CA,California,F11319,0.0
1280,CO,Colorado,F11319,0.0
1281,CT,Connecticut,F11319,-0.0
1282,DC,Washington D.C.,F11319,-0.0
1283,DE,Delaware,F11319,0.0
1284,FL,Florida,F11319,0.0
1285,GA,Georgia,F11319,0.0
1286,HI,Hawaii,F11319,0.14651404372732285
1287,IA,Iowa,F11319,0.0
1288,ID,Idaho,F11319,0.0
1289,IL,Illinois,F11319,0.0
1290,IN,Indiana,F11319,-0.0
1291,KS,Kansas,F11319,0.0
1292,KY,Kentucky,F11319,-0.04395911223028313
1293,LA,Louisiana,F11319,0.0
1294,MA,Massachusetts,F11319,-0.0
1295,MD,Maryland,F11319,-0.0
1296,ME,Maine,F11319,-0.0
1297,MI,Michigan,F11319,-0.0
1298,MN,Minnesota,F11319,0.0
1299,MO,Missouri,F11319,0.0
1300,MS,Mississippi,F11319,-0.0
1301,MT,Montana,F11319,0.0
1302,NC,North Carolina,F11319,0.0
1303,ND,North Dakota,F11319,-0.0
1304,NE,Nebraska,F11319,0.0
1305,NH,New Hampshire,F11319,-0.0
1306,NJ,New Jersey,F11319,-0.0
1307,NM,New Mexico,F11319,0.0
1308,NV,Nevada,F11319,0.0
1309,NY,New York,F11319,-0.0
1310,OH,Ohio,F11319,-0.0
1311,OK,Oklahoma,F11319,0.0
1312,OR,Oregon,F11319,0.0
1313,PA,Pennsylvania,F11319,0.0
1314,RI,Rhode Island,F11319,0.0
1315,SC,South Carolina,F11319,-0.0
1316,SD,South Dakota,F11319,0.0
1317,TN,Tennessee,F11319,-0.0
1318,TX,Texas,F11319,0.0
1319,UT,Utah,F11319,0.0
1320,VA,Virginia,F11319,-0.0
1321,VT,Vermont,F11319,-0.0
1322,WA,Washington,F11319,0.0
1323,WI,Wisconsin,F11319,0.0
1324,WV,West Virginia,F11319,-0.0
1325,WY,Wyoming,F11319,-0.0
1326,AK,Alaska,F13176,0.0
1327,AL,Alabama,F13176,-0.0
1328,AR,Arkansas,F13176,0.0
1329,AZ,Arizona,F13176,0.0
1330,CA,California,F13176,0.0
1331,CO,Colorado,F13176,0.0
1332,CT,Connecticut,F13176,0.0
1333,DC,Washington D.C.,F13176,-0.0
1334,DE,Delaware,F13176,0.0
1335,FL,Florida,F13176,0.0
1336,GA,Georgia,F13176,0.0
1337,HI,Hawaii,F13176,0.0
1338,IA,Iowa,F13176,0.0
1339,ID,Idaho,F13176,0.09446195814345074
1340,IL,Illinois,F13176,0.0
1341,IN,Indiana,F13176,0.0
1342,KS,Kansas,F13176,0.10734890462035254
1343,KY,Kentucky,F13176,0.0
1344,LA,Louisiana,F13176,0.0
1345,MA,Massachusetts,F13176,-0.0
1346,MD,Maryland,F13176,-0.0
1347,ME,Maine,F13176,-0.0
1348,MI,Michigan,F13176,-0.0
1349,MN,Minnesota,F13176,0.0
1350,MO,Missouri,F13176,0.0
1351,MS,Mississippi,F13176,0.0
1352,MT,Montana,F13176,0.0
1353,NC,North Carolina,F13176,-0.0
1354,ND,North Dakota,F13176,0.0
1355,NE,Nebraska,F13176,0.0
1356,NH,New Hampshire,F13176,0.0
1357,NJ,New Jersey,F13176,0.0
1358,NM,New Mexico,F13176,0.0
1359,NV,Nevada,F13176,0.0
1360,NY,New York,F13176,0.0
1361,OH,Ohio,F13176,0.0
1362,OK,Oklahoma,F13176,0.0
1363,OR,Oregon,F13176,0.0
1364,PA,Pennsylvania,F13176,0.2747076560462066
1365,RI,Rhode Island,F13176,0.0
1366,SC,South Carolina,F13176,0.0
1367,SD,South Dakota,F13176,0.10730279473561155
1368,TN,Tennessee,F13176,0.0
1369,TX,Texas,F13176,0.0
1370,UT,Utah,F13176,0.0
1371,VA,Virginia,F13176,-0.0
1372,VT,Vermont,F13176,0.0
1373,WA,Washington,F13176,0.0
1374,WI,Wisconsin,F13176,0.0
1375,WV,West Virginia,F13176,0.0
1376,WY,Wyoming,F13176,0.002628704930260628
1377,AK,Alaska,F10505,0.0
1378,AL,Alabama,F10505,0.0
1379,AR,Arkansas,F10505,0.0
1380,AZ,Arizona,F10505,0.0
1381,CA,California,F10505,0.0
1382,CO,Colorado,F10505,0.11479093058005664
1383,CT,Connecticut,F10505,0.0
1384,DC,Washington D.C.,F10505,0.0
1385,DE,Delaware,F10505,0.0
1386,FL,Florida,F10505,0.0
1387,GA,Georgia,F10505,0.0
1388,HI,Hawaii,F10505,0.0
1389,IA,Iowa,F10505,0.0
1390,ID,Idaho,F10505,0.0
1391,IL,Illinois,F10505,0.0
1392,IN,Indiana,F10505,0.0
1393,KS,Kansas,F10505,0.0
1394,KY,Kentucky,F10505,0.0
1395,LA,Louisiana,F10505,0.0
1396,MA,Massachusetts,F10505,0.0
1397,MD,Maryland,F10505,-0.0
1398,ME,Maine,F10505,0.28494788066740073
1399,MI,Michigan,F10505,0.0
1400,MN,Minnesota,F10505,0.0
1401,MO,Missouri,F10505,0.0
1402,MS,Mississippi,F10505,0.0
1403,MT,Montana,F10505,0.11478926535543817
1404,NC,North Carolina,F10505,0.0
1405,ND,North Dakota,F10505,0.0
1406,NE,Nebraska,F10505,0.03782438595871873
1407,NH,New Hampshire,F10505,0.06590621407772071
1408,NJ,New Jersey,F10505,0.0
1409,NM,New Mexico,F10505,0.0
1410,NV,Nevada,F10505,0.0
1411,NY,New York,F10505,0.0
1412,OH,Ohio,F10505,0.0
1413,OK,Oklahoma,F10505,0.0
1414,OR,Oregon,F10505,0.0
1415,PA,Pennsylvania,F10505,0.0
1416,RI,Rhode Island,F10505,0.0
1417,SC,South Carolina,F10505,0.0
1418,SD,South Dakota,F10505,0.03913933163171665
1419,TN,Tennessee,F10505,0.36376423736334684
1420,TX,Texas,F10505,0.0
1421,UT,Utah,F10505,0.0
1422,VA,Virginia,F10505,0.0
1423,VT,Vermont,F10505,0.0
1424,WA,Washington,F10505,0.0
1425,WI,Wisconsin,F10505,0.0
1426,WV,West Virginia,F10505,0.008014172522604213
1427,WY,Wyoming,F10505,0.0
1428,AK,Alaska,F08921,0.0
1429,AL,Alabama,F08921,-0.0
1430,AR,Arkansas,F08921,0.0
1431,AZ,Arizona,F08921,0.0
1432,CA,California,F08921,-0.0
1433,CO,Colorado,F08921,0.14451003209761046
1434,CT,Connecticut,F08921,0.0
1435,DC,Washington D.C.,F08921,-0.0
1436,DE,Delaware,F08921,0.0
1437,FL,Florida,F08921,0.0
1438,GA,Georgia,F08921,0.0
1439,HI,Hawaii,F08921,0.0
