"","State.Abbv","X","COEFF USDA Rural-Urban Continuum Code ","COEFF Healthcare Professional Shortage Area (Primary Care) ","COEFF # of nurse practitioners with National Provider Identifiers (NPI) ","COEFF # of home health agencies ","COEFF # of hospices ","COEFF % Black ","COEFF % Hispanic ","COEFF Veteran population estimate ","COEFF # eligible for Medicare ","COEFF Unemployment rate for ages 16+ ","COEFF # of medical doctors female  ","COEFF # of medical doctors under age 35 ","COEFF # of medical doctors aged 35-44 ","COEFF # of medical doctors aged 45-54 ","COEFF # of medical doctors aged 65-74 ","COEFF # of medical doctors aged 75+ ","COEFF # of medical specialists under age 35 ","COEFF # of medical specialists aged 35-44 ","COEFF # of medical specialists aged 55-64 ","COEFF # of medical specialists aged 65-74 ","COEFF # of medical specialists aged 75+ ","COEFF # of dentists under age 35 ","COEFF # of dentists aged 35-44 ","COEFF # of dentists aged 45-54 ","COEFF # of dentists aged 55-64 ","COEFF # of dentists aged 65+ ","COEFF # of hospital beds ","COEFF # of short-term general hospital beds ","COEFF # of short-term non-general hospital beds ","COEFF # of long-term hospital beds ","COEFF # of licensed hospital-based nursing home beds ","COEFF # of inpatient days including homes and hospitals  ","COEFF # of outpatient visits in short-term general hospitals ","COEFF # of outpatient visits in short-term non-general hospitals ","COEFF # of outpatient visits in long-term hospitals ","COEFF # of outpatient visits in Veterans Affairs hospitals ","COEFF Actual per capita Medicare cost ","COEFF Total Caucasian male population estimate ","COEFF Total Caucasian female population estimate ","COEFF Total Black male population estimate ","COEFF Total Black female population estimate ","COEFF Total Asian male population estimate ","COEFF Total Asian Female population estimate ","COEFF Total Hispanic male population estimate ","COEFF Total Hispanic female population estimate ","COEFF # of Medicare enrollees ","COEFF # of deaths any cause  ","COEFF Median household income ","COEFF % under age 65 without health insurance ","COEFF % aged 25+ with 4+ years of college ","COEFF % employed in manufacturing ","COEFF # dually eligible for Medicare & Medicaid ","COEFF # of males aged 20-24 ","COEFF # of males aged 25-29 ","COEFF # of males aged 30-34 ","COEFF # of females aged 30-34 ","COEFF # of males aged 45-54 ","COEFF # of males aged 55-59 ","COEFF # of females aged 55-59 ","COEFF # of males aged 60-64 ","COEFF # of males aged 65-74 ","COEFF # of females aged 65-74 ","COEFF # of males aged 75-84 ","COEFF # of males aged 85+ ","COEFF # of females aged 85+ ","COEFF Median age ","COEFF Total Black population ","COEFF Total Asian population ","COEFF Total Hispanic population ","COEFF Total land area ","COEFF Healthcare professional shortage area - whole county ","COEFF Healthcare professional shortage area - partial county ","COEFF Rural indicator ","COEFF Metropolitan indicator ","COEFF Nonmetropolitan indicator ","COEFF # of outpatient visits total  ","COEFF # of cancer-related deaths - imputed  ","COEFF Total number of opioid shipments ","COEFF Total number of opioid pills distributed ","COEFF Per capita opioid pill volume ","COEFF Outpatient visits per capita ","COEFF Inpatient days per capita ","COEFF % male ","COEFF % Caucasian ","COEFF % Black ","COEFF % Asian ","COEFF % other race ","COEFF % Hispanic ","COEFF % eligible for Medicare ","COEFF Population density in hundreds  ","COEFF % dual-eligible for Medicare & Medicaid ","COEFF % aged 25 to 34 ","COEFF % aged 35 to 44 ","COEFF % aged 45 to 54 ","COEFF % aged 55 to 64 ","COEFF % aged 65 to 74 ","COEFF % aged 75 to 84 ","COEFF % aged 85+ ","COEFF % of population who are veterans ","COEFF Nurse practitioners per 100000 residents  ","COEFF Medical doctors aged <35 per 100000 residents  ","COEFF Medical doctors aged 35 to 44 per 100000 residents  ","COEFF Medical doctors aged 45 to 54 per 100000 residents  ","COEFF Medical doctors aged 55 to 64 per 100000 residents  ","COEFF Medical doctors aged 65 to 74 per 100000 residents  ","COEFF Medical doctors aged 75+ per 100000 residents  ","COEFF Medical specialists aged <35 per 100000 residents  ","COEFF Medical specialists aged 35 to 44 per 100000 residents  ","COEFF Medical specialists aged 45 to 54 per 100000 residents  ","COEFF Medical specialists aged 65 to 74 per 100000 residents  ","COEFF Medical specialists aged 75+ per 100000 residents  ","COEFF Dentists aged <35 per 100000 residents  ","COEFF Dentists aged 35 to 44 per 100000 residents  ","COEFF Dentists aged 45 to 54 per 100000 residents  ","COEFF Dentists aged 55 to 64 per 100000 residents  ","COEFF Dentists aged 65+ per 100000 residents  ","COEFF Medical doctors per 100000 residents  ","COEFF Specialists per 100000 residents  ","COEFF % aged 25 to 44 ","COEFF % aged 45 to 64 ","COEFF % aged 65+ ","COEFF Crude opiod-related death rate - imputed  ","COEFF Crude cancer-related death rate - imputed  ","COEFF Nurse practitioner prescribing authority ","COEFF Presription drug monitoring programs (PDMP) ","State","RANK USDA Rural-Urban Continuum Code ","RANK Healthcare Professional Shortage Area (Primary Care) ","RANK # of nurse practitioners with National Provider Identifiers (NPI) ","RANK # of home health agencies ","RANK # of hospices ","RANK % Black ","RANK % Hispanic ","RANK Veteran population estimate ","RANK # eligible for Medicare ","RANK Unemployment rate for ages 16+ ","RANK # of medical doctors female  ","RANK # of medical doctors under age 35 ","RANK # of medical doctors aged 35-44 ","RANK # of medical doctors aged 45-54 ","RANK # of medical doctors aged 65-74 ","RANK # of medical doctors aged 75+ ","RANK # of medical specialists under age 35 ","RANK # of medical specialists aged 35-44 ","RANK # of medical specialists aged 55-64 ","RANK # of medical specialists aged 65-74 ","RANK # of medical specialists aged 75+ ","RANK # of dentists under age 35 ","RANK # of dentists aged 35-44 ","RANK # of dentists aged 45-54 ","RANK # of dentists aged 55-64 ","RANK # of dentists aged 65+ ","RANK # of hospital beds ","RANK # of short-term general hospital beds ","RANK # of short-term non-general hospital beds ","RANK # of long-term hospital beds ","RANK # of licensed hospital-based nursing home beds ","RANK # of inpatient days including homes and hospitals  ","RANK # of outpatient visits in short-term general hospitals ","RANK # of outpatient visits in short-term non-general hospitals ","RANK # of outpatient visits in long-term hospitals ","RANK # of outpatient visits in Veterans Affairs hospitals ","RANK Actual per capita Medicare cost ","RANK Total Caucasian male population estimate ","RANK Total Caucasian female population estimate ","RANK Total Black male population estimate ","RANK Total Black female population estimate ","RANK Total Asian male population estimate ","RANK Total Asian Female population estimate ","RANK Total Hispanic male population estimate ","RANK Total Hispanic female population estimate ","RANK # of Medicare enrollees ","RANK # of deaths any cause  ","RANK Median household income ","RANK % under age 65 without health insurance ","RANK % aged 25+ with 4+ years of college ","RANK % employed in manufacturing ","RANK # dually eligible for Medicare & Medicaid ","RANK # of males aged 20-24 ","RANK # of males aged 25-29 ","RANK # of males aged 30-34 ","RANK # of females aged 30-34 ","RANK # of males aged 45-54 ","RANK # of males aged 55-59 ","RANK # of females aged 55-59 ","RANK # of males aged 60-64 ","RANK # of males aged 65-74 ","RANK # of females aged 65-74 ","RANK # of males aged 75-84 ","RANK # of males aged 85+ ","RANK # of females aged 85+ ","RANK Median age ","RANK Total Black population ","RANK Total Asian population ","RANK Total Hispanic population ","RANK Total land area ","RANK Healthcare professional shortage area - whole county ","RANK Healthcare professional shortage area - partial county ","RANK Rural indicator ","RANK Metropolitan indicator ","RANK Nonmetropolitan indicator ","RANK # of outpatient visits total  ","RANK # of cancer-related deaths - imputed  ","RANK Total number of opioid shipments ","RANK Total number of opioid pills distributed ","RANK Per capita opioid pill volume ","RANK Outpatient visits per capita ","RANK Inpatient days per capita ","RANK % male ","RANK % Caucasian ","RANK % Black .1","RANK % Asian ","RANK % other race ","RANK % Hispanic .1","RANK % eligible for Medicare ","RANK Population density in hundreds  ","RANK % dual-eligible for Medicare & Medicaid ","RANK % aged 25 to 34 ","RANK % aged 35 to 44 ","RANK % aged 45 to 54 ","RANK % aged 55 to 64 ","RANK % aged 65 to 74 ","RANK % aged 75 to 84 ","RANK % aged 85+ ","RANK % of population who are veterans ","RANK Nurse practitioners per 100000 residents  ","RANK Medical doctors aged <35 per 100000 residents  ","RANK Medical doctors aged 35 to 44 per 100000 residents  ","RANK Medical doctors aged 45 to 54 per 100000 residents  ","RANK Medical doctors aged 55 to 64 per 100000 residents  ","RANK Medical doctors aged 65 to 74 per 100000 residents  ","RANK Medical doctors aged 75+ per 100000 residents  ","RANK Medical specialists aged <35 per 100000 residents  ","RANK Medical specialists aged 35 to 44 per 100000 residents  ","RANK Medical specialists aged 45 to 54 per 100000 residents  ","RANK Medical specialists aged 65 to 74 per 100000 residents  ","RANK Medical specialists aged 75+ per 100000 residents  ","RANK Dentists aged <35 per 100000 residents  ","RANK Dentists aged 35 to 44 per 100000 residents  ","RANK Dentists aged 45 to 54 per 100000 residents  ","RANK Dentists aged 55 to 64 per 100000 residents  ","RANK Dentists aged 65+ per 100000 residents  ","RANK Medical doctors per 100000 residents  ","RANK Specialists per 100000 residents  ","RANK % aged 25 to 44 ","RANK % aged 45 to 64 ","RANK % aged 65+ ","RANK Crude opiod-related death rate - imputed  ","RANK Crude cancer-related death rate - imputed  ","RANK Nurse practitioner prescribing authority ","RANK Presription drug monitoring programs (PDMP) "
"37","OK",36,0,0,0,0,0.0855469419461864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176041521616953,0,0,0.104377637217869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309911566261091,0,0,0,0,0,0,0,0,0,0,0,0.267659273142615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385750220317057,0,0,0,"Oklahoma","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA"
"38","OR",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112529415927495,0,0,0,0,0,0.110379128815676,0,0,0,0,0,0,0.314753315283938,0,0,0,0,0,0.279099175321729,0,0,0,0,0,0,0,0,0,0,0,0,0.117664104522087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713516943438207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352587388546068,0,0,0,"Oregon","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA"
"39","PA",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280584568738351,0,0,0,0,0.455161993013105,0,0,0.403188266815535,0,0,0.0250644876216089,0,0,0,0,0.0156027890593473,0,0,0,0,0,0,0,-0.02172735246885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230370456494643,0,0,0,0,0.00838128551860037,0,0,0,-0.00770749373068521,0,0,0,-0.00038519109074204,0,0,0,-0.438367978051839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0549211970513881,-0.022470184745843,0,0,0,0,-0.0354958655698727,0,0,0,0,0,0,0,0,0,0,0.289022438061904,0,0,0,"Pennsylvania","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","1","NA","NA","2","NA","NA","5","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"40","RI",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710637162359701,0,0,0,0,0,0,0,0,0,0,-0.0100521980820075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245886389547379,0,0,0,0,0,0,0,0,0.168649439672823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10008682924076,0,0,0,"Rhode Island","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA"
"41","SC",40,0,0,0,0,0,0,0,0,0.255309911012453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335604376688637,-0.0376113126432059,0,0,0,0.0883481835882778,0,0,0,0,0,0,0,0,0,0,0.286646347886008,0.0366604083887265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150833820481694,-0.0348571866238147,0,0,0,0,0,0,0,0,-0.0719745272660396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179397003766345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416070768951509,-0.0021151804423496,0,0,"South Carolina","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA"
"42","SD",41,0,0,0,0,0,0,0,0,0,0,0,0,0.00756118690280168,0,0,0,0,0.00785311249402887,0,0,0,0,0.054292560093034,0,0.0858735405085816,0.0335993929541604,0,0,0.0843403865054096,0,0,0,0.00170686559994531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542149621676084,0,0,0,0,0,0,0,0,0,0,0,0,0.00944427944357875,0,0.0894091294874178,0,0,0,0,0,0,0,0,0.0434440647545916,0,0,0,0,0,0,0.0217943400255963,0,0,0,-0.00124047881708513,0,0,0,0.0107765123449658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297182901159626,0,-0.00639109531153871,0.0860156294818554,0,0,0,"South Dakota","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","13","NA","NA","NA","NA","6","NA","4","8","NA","NA","5","NA","NA","NA","15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","NA","2","NA","NA","NA","NA","NA","NA","NA","NA",0.0434440647545916,"NA","NA",0,"NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","3","NA","NA","NA"
"43","TN",42,0,0,0.289275522042237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362656967581937,0,0,0,0,0,0,0,0.0268601063991436,0,0,0,0,0.048894915992553,0,0,0,0,0,0.0277069949592077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202914553747865,0,-0.00423791221903489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900211750402765,0,0,0,"Tennessee","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA"
"44","TX",43,0,0,0,0,0,0,0,0.0917875751506759,0,0,0,0,0,0,0.337847830634358,0.0298832704445806,0.13102163890611,0.109310974959101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163767209055044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238493274059803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","1","6","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"45","UT",44,0,0,0.157795046428949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203157146109875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911526857133848,0,0,0,0,0,0,0,0,0,0.0471725212789553,0.0443306294522358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410861725237247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"46","VA",45,0,0,0.15519436515618,0,0,-0.0128687271520717,0,0,0.0416914803615086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687392268016274,0,0,0,0,0,0,0,0,0,0,0.139739240606212,0,0,0,0,0,0.132665200837104,0,0,0,0,0,0.0687245846207524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750578859698691,0,0,0,0,0,0,0,0.362852679465505,0.0315861653544739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428925969749722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173005400617992,-0.00329537469242906,0,0,0,0,0,0,0.0878534814469772,0,0,0,"Virginia","NA","NA","2","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","1","8","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA"
"47","VT",46,0,0,0,0,0,0,0,0,0.626786286820194,-0.0291158563366199,0,0,0,0,0.0555458830355925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210695834991444,0,0,0,0,0,0,0,0,0.118408170207412,0,0,0,0,0,0,0,0,0,0,0,0.0891221402250603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862603451587275,0,0,0,0,0,-0.0631704092324857,0,0,0,0,0,0,0,0,0,0,0,0,0.0255821136714413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287587999098649,0,0,0,"Vermont","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA"
"48","WA",47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634843911679553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192514302085759,0.0874769284182286,0,0,0,0,0,0,0.0327606289545057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00579044846625818,0,0,0,"Washington","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA","NA",0,"4","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA"
"49","WI",48,0,0,0.212777057862469,0,0,0,0,0,0,0,0.0312003418797947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456129421904835,0,0,0,0,0,0,0,0,0.500064846274068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153518564051712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524274387526583,0,0,0,"Wisconsin","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA","NA",0,"NA","NA",0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","NA","NA","NA"
